TimeStamps,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,Trial,Activity
2018/7/4 12:14:39,-0.944,-0.365,0.219,-2.256,-6.402,-4.817,1,7
2018/7/4 12:14:39,-0.978,-0.35,0.216,3.293,-6.098,-9.085,1,7
2018/7/4 12:14:39,-0.978,-0.35,0.216,2.683,-6.585,-14.939,1,7
2018/7/4 12:14:39,-1.005,-0.335,0.213,1.037,-7.195,-21.22,1,7
2018/7/4 12:14:39,-0.989,-0.317,0.216,4.268,-5.427,-31.341,1,7
2018/7/4 12:14:39,-0.989,-0.317,0.216,8.598,-3.902,-32.561,1,7
2018/7/4 12:14:39,-0.963,-0.285,0.227,12.012,-2.256,-29.817,1,7
2018/7/4 12:14:39,-0.963,-0.285,0.227,11.524,-1.646,-23.415,1,7
2018/7/4 12:14:39,-0.956,-0.273,0.232,7.683,-1.524,-14.329,1,7
2018/7/4 12:14:39,-0.962,-0.294,0.227,-0.488,-0.61,3.415,1,7
2018/7/4 12:14:39,-0.962,-0.294,0.227,-0.183,0.854,9.756,1,7
2018/7/4 12:14:39,-0.969,-0.31,0.227,0.122,2.012,14.939,1,7
2018/7/4 12:14:39,-0.969,-0.31,0.227,-1.28,2.683,19.451,1,7
2018/7/4 12:14:39,-0.969,-0.322,0.226,-7.012,2.683,23.598,1,7
2018/7/4 12:14:40,-0.971,-0.344,0.225,-7.988,3.171,22.744,1,7
2018/7/4 12:14:40,-0.971,-0.344,0.225,-5.854,4.268,20.488,1,7
2018/7/4 12:14:40,-0.975,-0.349,0.232,-3.354,4.207,17.195,1,7
2018/7/4 12:14:40,-0.969,-0.352,0.235,-5.427,1.646,6.707,1,7
2018/7/4 12:14:40,-0.969,-0.352,0.235,-5.488,0.671,0.976,1,7
2018/7/4 12:14:40,-0.973,-0.346,0.238,-3.902,0.244,-3.293,1,7
2018/7/4 12:14:40,-0.973,-0.346,0.238,-2.256,0.366,-7.256,1,7
2018/7/4 12:14:40,-0.977,-0.334,0.243,0,0.061,-10.549,1,7
2018/7/4 12:14:40,-0.979,-0.316,0.246,2.622,-3.11,-15.915,1,7
2018/7/4 12:14:40,-0.975,-0.306,0.238,1.768,-4.268,-14.878,1,7
2018/7/4 12:14:40,-0.975,-0.306,0.238,-0.183,-4.634,-13.232,1,7
2018/7/4 12:14:40,-0.964,-0.307,0.231,0.244,-3.841,-10.61,1,7
2018/7/4 12:14:40,-0.956,-0.3,0.23,2.134,-0.854,-2.744,1,7
2018/7/4 12:14:40,-0.956,-0.3,0.23,1.098,-0.183,1.28,1,7
2018/7/4 12:14:40,-0.955,-0.32,0.223,-1.402,0.549,4.146,1,7
2018/7/4 12:14:40,-0.955,-0.32,0.223,-2.622,0.793,7.256,1,7
2018/7/4 12:14:40,-0.964,-0.335,0.217,-2.927,1.037,9.817,1,7
2018/7/4 12:14:40,-0.968,-0.346,0.224,-5.549,3.171,10,1,7
2018/7/4 12:14:40,-0.968,-0.346,0.224,-3.963,4.39,8.232,1,7
2018/7/4 12:14:40,-0.964,-0.345,0.237,-1.89,5.244,6.524,1,7
2018/7/4 12:14:41,-0.964,-0.345,0.237,-0.183,5.366,5.061,1,7
2018/7/4 12:14:41,-0.967,-0.353,0.248,-1.159,4.756,3.293,1,7
2018/7/4 12:14:41,-0.967,-0.353,0.248,-0.488,3.049,2.805,1,7
2018/7/4 12:14:41,-0.98,-0.354,0.247,-0.61,-0.976,-1.646,1,7
2018/7/4 12:14:41,-0.986,-0.347,0.251,5.183,-2.195,-7.012,1,7
2018/7/4 12:14:41,-0.974,-0.322,0.251,8.049,-3.902,-7.378,1,7
2018/7/4 12:14:41,-0.966,-0.316,0.241,6.28,-5.976,-1.707,1,7
2018/7/4 12:14:41,-0.962,-0.3,0.234,7.622,-4.756,0.671,1,7
2018/7/4 12:14:41,-0.962,-0.3,0.234,6.28,-3.232,1.707,1,7
2018/7/4 12:14:41,-0.955,-0.305,0.23,4.146,-2.134,2.012,1,7
2018/7/4 12:14:41,-0.955,-0.305,0.23,3.11,-0.915,2.683,1,7
2018/7/4 12:14:41,-0.953,-0.317,0.228,1.159,0.976,3.78,1,7
2018/7/4 12:14:41,-0.959,-0.318,0.232,-0.61,1.524,2.927,1,7
2018/7/4 12:14:41,-0.959,-0.318,0.232,-2.378,1.768,1.098,1,7
2018/7/4 12:14:41,-0.985,-0.316,0.225,-28.171,0.122,-4.939,1,7
2018/7/4 12:14:41,-0.959,-0.356,0.205,-31.524,1.707,-5.61,1,7
2018/7/4 12:14:41,-0.959,-0.356,0.205,-19.39,7.988,-3.232,1,7
2018/7/4 12:14:41,-0.909,-0.391,0.222,6.098,15.671,5,1,7
2018/7/4 12:14:42,-0.909,-0.391,0.222,35.915,21.037,15.122,1,7
2018/7/4 12:14:42,-0.982,-0.359,0.273,59.512,15.915,18.476,1,7
2018/7/4 12:14:42,-1.037,-0.274,0.286,41.707,4.329,8.354,1,7
2018/7/4 12:14:42,-1.037,-0.274,0.286,6.037,-7.256,-6.159,1,7
2018/7/4 12:14:42,-0.999,-0.271,0.262,-31.524,-18.537,-23.476,1,7
2018/7/4 12:14:42,-1.032,0.172,0.237,-108.781,-27.317,-34.878,1,7
2018/7/4 12:14:42,-1.032,0.172,0.237,-373.598,-56.22,-65.854,1,7
2018/7/4 12:14:42,-0.88,-0.52,-0.517,-498.415,-78.415,-82.134,1,7
2018/7/4 12:14:42,-0.688,-1.111,-0.281,-104.634,-19.817,-71.524,1,7
2018/7/4 12:14:42,-0.688,-1.111,-0.281,95.427,5.915,-32.073,1,7
2018/7/4 12:14:42,-0.796,-0.582,-0.061,448.598,42.256,72.317,1,7
2018/7/4 12:14:42,-0.968,0.005,0.037,450.061,55.244,76.28,1,7
2018/7/4 12:14:42,-1.024,-0.101,0.297,58.415,31.22,24.878,1,7
2018/7/4 12:14:42,-0.948,-0.561,0.183,-121.524,16.463,12.683,1,7
2018/7/4 12:14:42,-0.948,-0.561,0.183,-26.402,26.098,18.293,1,7
2018/7/4 12:14:42,-0.913,-0.495,0.199,84.268,40.366,23.598,1,7
2018/7/4 12:14:42,-0.913,-0.495,0.199,140.305,50.793,24.451,1,7
2018/7/4 12:14:42,-1.008,-0.257,0.323,98.537,28.11,5.122,1,7
2018/7/4 12:14:43,-1.029,-0.226,0.292,16.402,5.122,-6.098,1,7
2018/7/4 12:14:43,-1.003,-0.379,0.231,-63.963,-21.159,-26.463,1,7
2018/7/4 12:14:43,-1.003,-0.379,0.231,-39.756,-21.829,-28.049,1,7
2018/7/4 12:14:43,-1.009,-0.363,0.224,-8.049,-19.939,-25.061,1,7
2018/7/4 12:14:43,-1.009,-0.282,0.223,1.646,-20.183,-19.573,1,7
2018/7/4 12:14:43,-1.009,-0.282,0.223,-11.28,-23.659,-19.512,1,7
2018/7/4 12:14:43,-0.934,-0.268,0.188,-22.744,-26.463,-19.878,1,7
2018/7/4 12:14:43,-0.934,-0.268,0.188,-34.085,-24.573,-19.329,1,7
2018/7/4 12:14:43,-0.87,-0.31,0.175,-25.488,-5.122,9.695,1,7
2018/7/4 12:14:43,-0.92,-0.355,0.206,-6.22,7.256,33.415,1,7
2018/7/4 12:14:43,-0.92,-0.355,0.206,9.573,15.915,47.073,1,7
2018/7/4 12:14:43,-1.008,-0.34,0.229,3.537,15,39.329,1,7
2018/7/4 12:14:43,-1.004,-0.359,0.236,-11.951,10.427,17.256,1,7
2018/7/4 12:14:43,-0.969,-0.372,0.245,-9.817,8.902,11.463,1,7
2018/7/4 12:14:43,-0.969,-0.372,0.245,-8.11,7.988,7.378,1,7
2018/7/4 12:14:43,-0.956,-0.369,0.258,-4.146,7.195,5.305,1,7
2018/7/4 12:14:43,-0.956,-0.369,0.258,1.22,5,3.049,1,7
2018/7/4 12:14:43,-0.985,-0.359,0.27,1.89,-2.744,-8.354,1,7
2018/7/4 12:14:44,-0.997,-0.342,0.252,-1.585,-11.89,-21.28,1,7
2018/7/4 12:14:44,-0.979,-0.323,0.227,-1.768,-14.268,-24.939,1,7
2018/7/4 12:14:44,-0.979,-0.323,0.227,-2.744,-15.122,-26.341,1,7
2018/7/4 12:14:44,-0.958,-0.312,0.208,-2.744,-14.024,-25.061,1,7
2018/7/4 12:14:44,-0.958,-0.312,0.208,0,-11.829,-21.22,1,7
2018/7/4 12:14:44,-0.947,-0.294,0.206,3.354,-7.927,-17.744,1,7
2018/7/4 12:14:44,-0.953,-0.349,0.2,-1.098,-1.402,-8.902,1,7
2018/7/4 12:14:44,-0.953,-0.349,0.2,-0.976,2.256,-2.195,1,7
2018/7/4 12:14:44,-0.938,-0.367,0.205,2.073,4.451,5.366,1,7
2018/7/4 12:14:44,-0.938,-0.367,0.205,6.707,6.524,12.256,1,7
2018/7/4 12:14:44,-0.932,-0.308,0.216,-0.305,7.744,17.744,1,7
2018/7/4 12:14:44,-0.963,-0.33,0.214,-12.927,6.646,16.341,1,7
2018/7/4 12:14:44,-0.963,-0.33,0.214,-28.537,6.341,14.207,1,7
2018/7/4 12:14:44,-1.001,-0.409,0.244,-30.244,4.085,13.232,1,7
2018/7/4 12:14:44,-0.983,-0.422,0.24,-4.024,2.5,8.171,1,7
2018/7/4 12:14:44,-0.983,-0.422,0.24,9.451,4.329,2.439,1,7
2018/7/4 12:14:44,-0.998,-0.369,0.197,17.195,4.024,-0.61,1,7
2018/7/4 12:14:44,-0.998,-0.369,0.197,15.793,2.561,-4.146,1,7
2018/7/4 12:14:44,-0.963,-0.342,0.2,4.939,5.244,-15.061,1,7
2018/7/4 12:14:44,-0.966,-0.332,0.214,12.378,8.049,-14.939,1,7
2018/7/4 12:14:44,-0.966,-0.332,0.214,20.488,9.634,-11.159,1,7
2018/7/4 12:14:45,-0.96,-0.342,0.234,22.622,8.415,-4.207,1,7
2018/7/4 12:14:45,-0.976,-0.359,0.226,22.805,4.024,-2.805,1,7
2018/7/4 12:14:45,-0.976,-0.359,0.226,23.72,-2.5,-2.683,1,7
2018/7/4 12:14:45,-0.987,-0.33,0.214,13.598,-9.085,-4.512,1,7
2018/7/4 12:14:45,-0.987,-0.33,0.214,-0.732,-13.841,-4.39,1,7
2018/7/4 12:14:45,-0.962,-0.334,0.198,-6.098,-11.098,-4.451,1,7
2018/7/4 12:14:45,-0.937,-0.341,0.197,-2.5,-6.585,-0.427,1,7
2018/7/4 12:14:45,-0.937,-0.341,0.197,4.817,-1.098,5.244,1,7
2018/7/4 12:14:45,-0.927,-0.341,0.22,7.256,3.598,10.366,1,7
2018/7/4 12:14:45,-0.957,-0.339,0.24,12.073,7.256,19.207,1,7
2018/7/4 12:14:45,-0.957,-0.339,0.24,11.159,5.793,18.049,1,7
2018/7/4 12:14:45,-0.983,-0.333,0.253,3.72,2.927,12.805,1,7
2018/7/4 12:14:45,-0.983,-0.333,0.253,-2.5,-0.305,6.22,1,7
2018/7/4 12:14:45,-0.973,-0.331,0.238,-5.671,-2.622,-0.122,1,7
2018/7/4 12:14:45,-0.949,-0.331,0.226,-10.61,-2.256,-4.268,1,7
2018/7/4 12:14:45,-0.949,-0.331,0.226,-8.78,0.61,-2.561,1,7
2018/7/4 12:14:45,-0.938,-0.334,0.239,-2.378,3.415,-0.061,1,7
2018/7/4 12:14:45,-0.938,-0.334,0.239,2.439,4.207,1.585,1,7
2018/7/4 12:14:45,-0.979,-0.331,0.244,-6.341,-1.646,-1.646,1,7
2018/7/4 12:14:45,-0.99,-0.336,0.227,-12.622,-4.268,-5.427,1,7
2018/7/4 12:14:46,-0.99,-0.336,0.227,-14.085,-4.451,-9.207,1,7
2018/7/4 12:14:46,-0.954,-0.333,0.228,-10.61,-1.524,-10,1,7
2018/7/4 12:14:46,-0.954,-0.333,0.228,-2.378,1.463,-6.463,1,7
2018/7/4 12:14:46,-0.95,-0.318,0.246,-2.378,1.89,2.134,1,7
2018/7/4 12:14:46,-0.974,-0.333,0.243,-5.732,-0.305,3.963,1,7
2018/7/4 12:14:46,-0.974,-0.333,0.243,-9.085,-2.073,3.659,1,7
2018/7/4 12:14:46,-0.963,-0.345,0.23,-5.061,-1.585,1.768,1,7
2018/7/4 12:14:46,-0.955,-0.351,0.223,-5.061,-0.305,2.012,1,7
2018/7/4 12:14:46,-0.955,-0.351,0.223,-3.293,0.793,3.476,1,7
2018/7/4 12:14:46,-0.96,-0.359,0.22,-3.659,2.317,3.841,1,7
2018/7/4 12:14:46,-0.962,-0.362,0.229,1.524,6.098,1.098,1,7
2018/7/4 12:14:46,-0.962,-0.362,0.229,5.61,7.927,0,1,7
2018/7/4 12:14:46,-0.974,-0.354,0.252,1.524,5.244,-3.293,1,7
2018/7/4 12:14:46,-1.03,-0.421,0.284,-14.756,1.463,-10.732,1,7
2018/7/4 12:14:46,-1.03,-0.421,0.284,-45.793,-6.463,-30.427,1,7
2018/7/4 12:14:46,-1.158,-0.893,0.256,-112.866,-21.159,-83.72,1,7
2018/7/4 12:14:46,-1.077,-1.608,0.006,-177.195,-29.39,-255.549,1,7
2018/7/4 12:14:46,-1.077,-1.608,0.006,-156.829,11.037,-324.573,1,7
2018/7/4 12:14:46,-0.605,-1.54,-0.214,-92.5,48.415,-365.122,1,7
2018/7/4 12:14:47,-0.605,-1.54,-0.214,-69.756,87.256,-380.915,1,7
2018/7/4 12:14:47,-0.29,-1.017,-0.194,122.744,134.39,-375,1,7
2018/7/4 12:14:47,0.025,-0.094,-0.095,126.768,128.171,-329.573,1,7
2018/7/4 12:14:47,0.025,-0.094,-0.095,109.268,138.781,-258.293,1,7
2018/7/4 12:14:47,0.356,0.031,0.173,54.512,136.524,-163.171,1,7
2018/7/4 12:14:47,0.49,-0.377,0.538,9.878,93.963,-29.634,1,7
2018/7/4 12:14:47,0.49,-0.377,0.538,7.683,52.134,-11.707,1,7
2018/7/4 12:14:47,0.708,-0.421,0.574,3.476,33.11,-11.585,1,7
2018/7/4 12:14:47,0.708,-0.421,0.574,10.793,28.354,-16.037,1,7
2018/7/4 12:14:47,0.705,-0.339,0.599,26.829,29.817,-2.988,1,7
2018/7/4 12:14:47,0.708,-0.447,0.714,7.439,19.939,-0.488,1,7
2018/7/4 12:14:47,0.708,-0.447,0.714,5.244,7.988,-13.415,1,7
2018/7/4 12:14:47,0.777,-0.416,0.589,29.878,1.159,-21.341,1,7
2018/7/4 12:14:47,0.777,-0.416,0.589,44.573,20.183,-19.939,1,7
2018/7/4 12:14:47,0.523,-0.253,0.729,52.561,21.524,-20.671,1,7
2018/7/4 12:14:47,0.523,-0.253,0.729,27.256,2.683,-7.012,1,7
2018/7/4 12:14:47,0.657,-0.274,0.792,-9.207,-9.512,5.915,1,7
2018/7/4 12:14:47,0.804,-0.366,0.66,-24.268,-17.439,1.098,1,7
2018/7/4 12:14:47,0.804,-0.366,0.66,-20,-6.22,-7.927,1,7
2018/7/4 12:14:47,0.724,-0.282,0.631,2.866,-2.256,-9.756,1,7
2018/7/4 12:14:48,0.706,-0.231,0.641,7.988,-6.646,0.915,1,7
2018/7/4 12:14:48,0.722,-0.248,0.63,8.171,-2.683,3.476,1,7
2018/7/4 12:14:48,0.722,-0.248,0.63,-7.012,-6.28,5.366,1,7
2018/7/4 12:14:48,0.712,-0.285,0.664,-26.098,-6.585,6.524,1,7
2018/7/4 12:14:48,0.712,-0.285,0.664,-35.976,-11.463,8.598,1,7
2018/7/4 12:14:48,0.705,-0.355,0.64,-25.549,-19.817,12.622,1,7
2018/7/4 12:14:48,0.692,-0.41,0.573,-34.146,-25.244,18.232,1,7
2018/7/4 12:14:48,0.692,-0.41,0.573,-30.366,-30,20.488,1,7
2018/7/4 12:14:48,0.706,-0.444,0.509,-17.012,-37.927,25.366,1,7
2018/7/4 12:14:48,0.634,-0.347,0.501,-12.378,-40.122,30.732,1,7
2018/7/4 12:14:48,0.634,-0.347,0.501,-73.902,-66.341,38.537,1,7
2018/7/4 12:14:48,0.704,-0.575,0.304,-104.329,-89.451,47.744,1,7
2018/7/4 12:14:48,0.704,-0.575,0.304,-42.866,-94.878,61.098,1,7
2018/7/4 12:14:48,1.049,-1.178,0.298,78.598,-77.927,64.146,1,7
2018/7/4 12:14:48,1.088,-1.114,0.294,214.512,-31.28,-38.72,1,7
2018/7/4 12:14:48,1.088,-1.114,0.294,276.402,-12.988,-84.939,1,7
2018/7/4 12:14:48,0.839,-0.086,0.108,316.951,4.268,-112.134,1,7
2018/7/4 12:14:48,0.839,-0.086,0.108,166.707,2.988,-121.281,1,7
2018/7/4 12:14:48,0.769,0.27,0.265,-24.878,46.646,-81.768,1,7
2018/7/4 12:14:48,0.604,0.112,0.521,-83.293,46.22,-44.817,1,7
2018/7/4 12:14:49,0.604,0.112,0.521,-113.476,30.854,-20,1,7
2018/7/4 12:14:49,0.639,-0.219,0.584,3.354,15.244,-11.768,1,7
2018/7/4 12:14:49,0.777,-0.058,0.625,33.049,4.878,-15.183,1,7
2018/7/4 12:14:49,0.831,-0.052,0.649,10.854,7.622,-12.439,1,7
2018/7/4 12:14:49,0.831,-0.052,0.649,66.037,23.232,-16.707,1,7
2018/7/4 12:14:49,0.771,-0.002,0.76,18.232,16.585,-13.537,1,7
2018/7/4 12:14:49,0.767,0.079,0.705,29.939,14.878,-15.976,1,7
2018/7/4 12:14:49,0.728,0.153,0.623,-21.585,1.037,-10.427,1,7
2018/7/4 12:14:49,0.728,0.153,0.623,33.049,20.366,-22.317,1,7
2018/7/4 12:14:49,0.715,0.053,0.643,-123.476,-12.195,-8.902,1,7
2018/7/4 12:14:49,0.715,0.053,0.643,-125.244,-27.195,-5.854,1,7
2018/7/4 12:14:49,0.801,-0.092,0.653,-64.085,-14.695,-2.622,1,7
2018/7/4 12:14:49,0.813,-0.148,0.725,-20.122,2.073,0.854,1,7
2018/7/4 12:14:49,0.813,-0.148,0.725,6.341,2.378,3.537,1,7
2018/7/4 12:14:49,0.721,0.066,0.701,87.988,23.598,-3.415,1,7
2018/7/4 12:14:49,0.721,0.066,0.701,52.927,22.012,0.976,1,7
2018/7/4 12:14:49,0.515,0.146,0.634,-13.72,-12.5,18.049,1,7
2018/7/4 12:14:49,0.515,0.146,0.634,10.305,-11.159,39.268,1,7
2018/7/4 12:14:49,0.265,0.241,0.494,-133.902,-44.756,146.098,1,7
2018/7/4 12:14:50,0.052,-0.067,0.268,-118.537,-60.976,226.098,1,7
2018/7/4 12:14:50,0.052,-0.067,0.268,-66.402,-64.451,322.439,1,7
2018/7/4 12:14:50,-0.257,-0.591,-0.091,-84.939,-22.866,429.634,1,7
2018/7/4 12:14:50,-0.853,-1.029,-0.081,-81.463,-11.707,403.11,1,7
2018/7/4 12:14:50,-1.311,-1.551,0.05,-205.183,-36.585,353.476,1,7
2018/7/4 12:14:50,-1.311,-1.551,0.05,-37.988,-23.232,355.976,1,7
2018/7/4 12:14:50,-1.512,-1.109,0.348,153.293,39.939,330.061,1,7
2018/7/4 12:14:50,-1.512,-1.109,0.348,156.89,102.805,295,1,7
2018/7/4 12:14:50,-1.482,-0.908,0.431,90.671,141.585,236.707,1,7
2018/7/4 12:14:50,-1.482,-0.908,0.431,117.378,95.854,124.573,1,7
2018/7/4 12:14:50,-1.146,-0.352,0.143,225.854,22.073,-82.317,1,7
2018/7/4 12:14:50,-0.9,-0.112,0.364,92.744,-25.671,-76.22,1,7
2018/7/4 12:14:50,-0.9,-0.112,0.364,17.256,-49.39,-40.549,1,7
2018/7/4 12:14:50,-0.874,-0.154,0.332,-5.122,-61.159,-8.72,1,7
2018/7/4 12:14:50,-1.077,-0.349,0.16,-185.671,-68.537,-21.402,1,7
2018/7/4 12:14:50,-1.13,-0.59,0.096,-117.073,-66.159,-48.659,1,7
2018/7/4 12:14:50,-1.13,-0.59,0.096,-14.512,-48.598,-70.732,1,7
2018/7/4 12:14:50,-1.002,-0.373,0.125,58.537,-28.11,-81.585,1,7
2018/7/4 12:14:50,-1.002,-0.373,0.125,82.378,-15.793,-78.841,1,7
2018/7/4 12:14:50,-0.871,-0.283,0.137,78.293,-9.512,-63.841,1,7
2018/7/4 12:14:51,-0.871,-0.283,0.137,92.622,-2.439,-38.476,1,7
2018/7/4 12:14:51,-0.827,-0.21,0.17,55.976,17.012,-0.061,1,7
2018/7/4 12:14:51,-0.907,-0.236,0.228,-14.939,27.5,8.415,1,7
2018/7/4 12:14:51,-1.008,-0.365,0.259,-27.683,42.439,31.402,1,7
2018/7/4 12:14:51,-1.008,-0.365,0.259,4.329,41.28,40.549,1,7
2018/7/4 12:14:51,-1.019,-0.3,0.274,-1.585,33.415,41.707,1,7
2018/7/4 12:14:51,-1.019,-0.3,0.274,-26.646,30.366,40.671,1,7
2018/7/4 12:14:51,-0.992,-0.361,0.299,-31.463,26.951,40.915,1,7
2018/7/4 12:14:51,-0.987,-0.381,0.301,-4.878,16.402,46.829,1,7
2018/7/4 12:14:51,-0.987,-0.381,0.301,-7.256,10.244,42.866,1,7
2018/7/4 12:14:51,-0.996,-0.384,0.278,-16.768,1.341,34.329,1,7
2018/7/4 12:14:51,-0.996,-0.384,0.278,-27.378,-7.805,22.134,1,7
2018/7/4 12:14:51,-0.983,-0.408,0.238,-37.012,-14.512,7.378,1,7
2018/7/4 12:14:51,-0.978,-0.421,0.213,-30.976,-18.72,-19.146,1,7
2018/7/4 12:14:51,-0.978,-0.421,0.213,-12.317,-17.134,-28.537,1,7
2018/7/4 12:14:51,-0.984,-0.367,0.207,0.549,-15.488,-43.293,1,7
2018/7/4 12:14:51,-0.985,-0.336,0.205,0.427,-13.537,-46.22,1,7
2018/7/4 12:14:51,-0.985,-0.336,0.205,4.451,-10.976,-44.939,1,7
2018/7/4 12:14:51,-0.963,-0.314,0.214,14.817,-4.878,-35.671,1,7
2018/7/4 12:14:52,-0.925,-0.283,0.222,15.549,-1.037,-27.195,1,7
2018/7/4 12:14:52,-0.915,-0.287,0.226,-2.256,6.646,14.573,1,7
2018/7/4 12:14:52,-0.943,-0.332,0.231,-5.183,9.756,25.732,1,7
2018/7/4 12:14:52,-0.943,-0.332,0.231,-1.707,12.927,34.573,1,7
2018/7/4 12:14:52,-0.992,-0.36,0.25,7.866,15.854,41.098,1,7
2018/7/4 12:14:52,-1.002,-0.351,0.257,12.683,14.817,41.89,1,7
2018/7/4 12:14:52,-1.002,-0.351,0.257,3.293,10.183,36.707,1,7
2018/7/4 12:14:52,-0.964,-0.386,0.239,-19.207,0,20.793,1,7
2018/7/4 12:14:52,-0.964,-0.386,0.239,-18.78,-0.61,12.805,1,7
2018/7/4 12:14:52,-0.952,-0.403,0.228,-11.098,0.122,6.402,1,7
2018/7/4 12:14:52,-0.952,-0.403,0.228,-2.5,0.488,1.098,1,7
2018/7/4 12:14:52,-0.964,-0.381,0.233,1.28,0.427,-4.634,1,7
2018/7/4 12:14:52,-0.973,-0.362,0.238,3.537,-1.341,-16.463,1,7
2018/7/4 12:14:52,-0.973,-0.362,0.238,5.732,-2.073,-20.61,1,7
2018/7/4 12:14:52,-0.981,-0.344,0.24,9.085,-2.744,-22.622,1,7
2018/7/4 12:14:52,-0.981,-0.344,0.24,10.366,-3.78,-23.78,1,7
2018/7/4 12:14:52,-0.991,-0.332,0.243,12.622,-4.756,-20.854,1,7
2018/7/4 12:14:52,-1.013,-0.338,0.263,18.476,-6.89,-11.585,1,7
2018/7/4 12:14:52,-0.965,-0.324,0.284,25.549,-10.305,-12.378,1,7
2018/7/4 12:14:53,-0.965,-0.324,0.284,21.768,-16.585,-20.183,1,7
2018/7/4 12:14:53,-0.928,-0.311,0.247,-2.439,-24.024,-24.756,1,7
2018/7/4 12:14:53,-0.934,-0.395,0.208,-37.927,-25.305,-16.037,1,7
2018/7/4 12:14:53,-0.934,-0.395,0.208,-39.085,-22.622,-12.378,1,7
2018/7/4 12:14:53,-0.954,-0.457,0.048,-57.805,6.951,-20.732,1,7
2018/7/4 12:14:53,-1.1,-0.473,0.126,-35.793,66.707,-29.695,1,7
2018/7/4 12:14:53,-1.1,-0.473,0.126,41.098,63.72,-41.707,1,7
2018/7/4 12:14:53,-0.916,-0.427,0.414,-102.439,-23.72,-17.866,1,7
2018/7/4 12:14:53,-0.73,-0.621,0.178,-207.317,-47.622,-11.463,1,7
2018/7/4 12:14:53,-0.676,-0.747,0.089,-92.683,-21.402,-13.659,1,7
2018/7/4 12:14:53,-0.676,-0.747,0.089,-40,-17.561,-6.402,1,7
2018/7/4 12:14:53,-0.637,-0.674,0.02,-81.159,-15.244,-9.512,1,7
2018/7/4 12:14:53,-0.702,-0.677,-0.032,-0.61,-5.427,2.378,1,7
2018/7/4 12:14:53,-0.702,-0.677,-0.032,8.72,-2.256,6.707,1,7
2018/7/4 12:14:53,-0.882,-0.652,-0.018,11.341,1.829,5.854,1,7
2018/7/4 12:14:53,-0.882,-0.652,-0.018,7.744,4.39,-0.183,1,7
2018/7/4 12:14:53,-0.976,-0.532,0.105,-18.598,-1.646,-13.476,1,7
2018/7/4 12:14:53,-0.858,-0.58,0.117,-32.927,-5.976,-16.098,1,7
2018/7/4 12:14:53,-0.858,-0.58,0.117,-20.671,-10.122,-6.22,1,7
2018/7/4 12:14:54,-0.701,-0.715,0.003,-64.39,-18.598,-1.159,1,7
2018/7/4 12:14:54,-0.701,-0.715,0.003,-76.524,-17.866,0.122,1,7
2018/7/4 12:14:54,-0.692,-0.789,-0.255,-43.902,-15.549,3.232,1,7
2018/7/4 12:14:54,-0.894,-0.458,-0.108,14.573,-20.793,19.085,1,7
2018/7/4 12:14:54,-0.894,-0.458,-0.108,-21.707,-3.354,38.537,1,7
2018/7/4 12:14:58,-0.831,-0.357,-0.443,49.573,-11.524,12.195,2,7
2018/7/4 12:14:58,-0.831,-0.357,-0.443,130.976,4.085,19.451,2,7
2018/7/4 12:14:58,-0.771,-0.455,-0.394,225.366,17.134,38.11,2,7
2018/7/4 12:14:58,-0.841,-0.432,-0.151,502.012,23.11,73.232,2,7
2018/7/4 12:14:59,-0.979,0.279,0.269,404.268,-30.915,116.342,2,7
2018/7/4 12:14:59,-1.448,0.102,0.053,-230.854,-106.707,151.159,2,7
2018/7/4 12:14:59,-1.448,0.102,0.053,-477.5,-148.659,76.707,2,7
2018/7/4 12:14:59,-1.413,-0.861,-0.068,-570.976,-187.012,-48.537,2,7
2018/7/4 12:14:59,-1.413,-0.861,-0.068,-401.463,-119.634,-136.281,2,7
2018/7/4 12:14:59,-1.144,-0.657,-0.057,185.732,33.78,-159.634,2,7
2018/7/4 12:14:59,-0.952,-0.258,-0.009,338.11,32.134,-137.866,2,7
2018/7/4 12:14:59,-0.952,-0.258,-0.009,324.39,3.354,-96.524,2,7
2018/7/4 12:14:59,-0.724,0.029,0.179,174.817,-11.89,-52.134,2,7
2018/7/4 12:14:59,-0.724,0.029,0.179,-3.293,-14.39,-29.451,2,7
2018/7/4 12:14:59,-0.742,-0.193,0.179,-144.146,12.805,9.146,2,7
2018/7/4 12:14:59,-0.916,-0.461,0.209,-90.244,34.451,42.622,2,7
2018/7/4 12:14:59,-0.916,-0.461,0.209,0.427,57.561,73.659,2,7
2018/7/4 12:14:59,-1.092,-0.36,0.361,71.585,79.817,88.963,2,7
2018/7/4 12:14:59,-1.092,-0.36,0.361,107.256,85.732,88.72,2,7
2018/7/4 12:14:59,-1.123,-0.196,0.345,87.073,78.598,79.512,2,7
2018/7/4 12:14:59,-1.087,-0.327,0.31,-19.451,57.195,58.963,2,7
2018/7/4 12:14:59,-1.087,-0.327,0.31,-17.622,46.463,48.659,2,7
2018/7/4 12:14:59,-1.025,-0.411,0.3,13.476,36.22,41.037,2,7
2018/7/4 12:14:59,-1.025,-0.411,0.3,35.976,28.049,33.232,2,7
2018/7/4 12:14:59,-0.982,-0.334,0.285,27.134,18.476,22.439,2,7
